,SK_ID_CURR,TARGET,EXT_SOURCE_1 EXT_SOURCE_2 EXT_SOURCE_3,PAYMENT_RATE,AMT_ANNUITY,EXT_SOURCE_2^2 EXT_SOURCE_3,EXT_SOURCE_3_x,CNT_DRAWINGS_ATM_CURRENT,NAME_FAMILY_STATUS_Married,CNT_DRAWINGS_CURRENT,NAME_CONTRACT_STATUS_Refused,EXT_SOURCE_1^2 DAYS_BIRTH,DAYS_ID_PUBLISH,CNT_PAYMENT,AMT_CREDIT,CODE_GENDER_M,PAYMENT_DIFF,DPD,NUM_INSTALMENT_NUMBER,AMT_CREDIT_MAX_OVERDUE,AMT_CREDIT_SUM_DEBT,OWN_CAR_AGE,NAME_EDUCATION_TYPE_Higher education,DAYS_EMPLOYED_PERC,REGION_RATING_CLIENT_W_CITY,AMT_GOODS_PRICE,EXT_SOURCE_2 EXT_SOURCE_3^2,EXT_SOURCE_2 EXT_SOURCE_3 DAYS_BIRTH,CNT_INSTALMENT_FUTURE,EXT_SOURCE_1_x,APP_CREDIT_PERC,DAYS_LAST_DUE_1ST_VERSION,OCCUPATION_TYPE_Core staff,AMT_PAYMENT
150705,274698,0.0,0.1904328390727692,0.0981903844094656,16506.0,0.2653367959401306,,,True,,False,6270.572288577772,-4270,13.0,168102.0,False,0.0,0.0,6.21875,,,22.0,False,,2,148500.0,0.200714128664977,9208.712609999608,6.628571428571429,,1.071969181080414,-957.0,False,10726.87359375
36507,142284,0.0,0.0507737872838263,0.0292365591397849,36706.5,0.054333354695727,0.1852020815902493,,False,,False,4412.406705596298,-764,16.857142857142858,1255500.0,False,517.9263157894737,0.2894736842105263,4.368421052631579,0.0,146408.625,,False,-0.0318179179004819,2,1255500.0,0.0185781324888086,1727.6867144650794,4.8,,1.0359995384911618,-1506.6,False,12199.447894736842
152774,277066,0.0,0.1748580518418003,0.02924,32895.0,0.2766707911117498,0.6430255641096323,,True,,False,2058.218641075028,-2326,12.0,1125000.0,True,0.0,1.0,2.5,13829.04,37750.77,,True,-0.0617902471609886,2,1125000.0,0.2712214381987909,5051.351182851152,8.4,0.4145623523398389,1.0,-158.0,True,68306.27625
253491,393327,0.0,0.1341730970227523,0.0614147592738753,33615.0,0.218152372360792,0.470456116119975,,True,,False,1785.6634432851658,-2848,6.666666666666667,547344.0,True,0.0,0.0,3.5,,0.0,,True,-0.0481335952848723,2,472500.0,0.1507157532693185,3261.274145898001,4.2105263157894735,0.4188185557505529,1.0,-293.6666666666667,False,7955.8059375
66216,176797,0.0,0.2073767933215461,0.0398283875580979,30078.0,0.2283156451173501,0.7352209993926424,,False,,False,5297.296258004682,-4229,6.666666666666667,755190.0,False,0.0,0.0,3.066666666666667,0.0,0.0,,False,-0.2358659379987425,2,675000.0,0.3012275505976302,8471.578027358408,2.7,,1.0566385745762443,-1462.6666666666667,False,10090.617
300591,448240,0.0,0.3317294762810441,0.0331424588596768,46647.0,0.429759825998041,0.7688075728291359,,True,,False,5579.782198042519,-306,11.0,1407469.5,True,0.0,0.0,6.0,,0.0,9.0,False,-0.1072643705604966,1,1152000.0,0.4419156545008372,9629.734697602804,5.846153846153846,0.5771149559831373,1.0049718505520215,-671.0,False,13998.460909090909
201679,333783,0.0,0.0250432590720509,0.0797732067510548,13612.5,0.0673873549776286,0.4507472818545589,,True,,True,220.4960188152387,-3369,15.333333333333334,170640.0,True,380.633,1.288888888888889,8.0,,225000.0,13.0,False,-0.2999344507912725,3,135000.0,0.0785577217156514,1861.1713125585345,10.065217391304348,0.1436928249569833,0.9664183990867352,-624.6666666666666,False,21377.121000000003
184011,313278,0.0,0.0601773624732939,0.05,15750.0,0.0849438159104025,0.1664055461839363,,True,,False,5902.423392569999,-4271,14.454545454545457,315000.0,False,0.0,0.0,4.679245283018868,5229.9,37095.885,,False,,2,315000.0,0.0197841583224952,2739.134806769848,5.172413793103448,,1.0120163730690637,-1237.571428571429,False,9014.493396226417
34688,140195,0.0,0.0852159656959149,0.0673,18171.0,0.0889683498300597,0.3185955240537633,,False,,True,2868.3333609624424,-2813,,270000.0,False,,,,0.0,10183.5,,False,-0.4054126473740622,2,270000.0,0.0536385801023264,1884.9528555344864,,,,,False,
278197,422328,0.0,0.3847503227562701,0.0275817906624752,42642.0,0.3135157354693285,0.7517237147741489,,True,0.0,False,13984.39185003074,-4056,7.333333333333333,1546020.0,False,0.0,0.0,4.666666666666667,4851.0,249031.5,,True,-0.3144089112468559,2,1350000.0,0.3649362864520774,10808.414477132928,5.833333333333333,0.7925381843903774,1.32745961108467,-413.5,False,29865.519000000004
263618,405229,0.0,0.142627955303325,0.05,9000.0,0.1071870057595601,0.7407990879702335,,False,,False,2055.690147227817,-716,12.0,180000.0,True,0.0,0.0,6.0,,,6.0,False,-0.134222333000997,2,180000.0,0.2087477139393362,2261.060635534337,5.916666666666667,,0.8753030577166636,-184.0,False,14764.765909090907
233205,370111,0.0,0.0462574251274891,0.0467238668762823,15781.5,0.0156558519348405,,,True,,False,4161.081676380134,-4550,30.0,337761.0,False,0.0,0.0,5.5,,,,False,-0.0326314493289003,3,256500.0,0.0487548199352399,1484.3543636492393,25.4,,0.8233839377583624,587.0,False,12805.83
79466,192122,0.0,0.1384924224768768,0.02924,26316.0,0.1527077337750099,0.4902575124990026,,True,,False,3285.1588681333865,-3832,10.0,900000.0,True,418.4754545454545,3.0454545454545454,10.045454545454543,14085.0,177102.15545454546,6.0,True,-0.0842236606098417,3,900000.0,0.134142656320602,3508.587299827618,4.782608695652174,,1.0175041805824985,-2214.5,False,7030.9125
2924,103409,0.0,0.185076763266728,0.05,16875.0,0.0719759674963789,0.6075573001388961,0.1470588235294117,True,0.1714285714285714,False,15839.142487508683,-3726,18.75,337500.0,False,-5662.842631578948,0.1052631578947368,11.210526315789474,38197.125,-57.69346153846155,,True,-0.3084417190049948,2,337500.0,0.1270499858324943,4228.535749519495,7.634146341463414,0.8850432990762288,0.8412669323502995,-960.5,False,30929.26026315789
47508,155025,0.0,0.0188227095571055,0.0276559400484901,22585.5,0.0025922571325001,,,False,,False,4025.555743194253,-4602,0.0,816660.0,False,0.0,0.0,8.5,,,,False,-0.0489403678482784,2,585000.0,0.0198389299149434,584.3295968128074,1.2,,1.0,,False,7271.22375
176065,304016,0.0,0.1485106805409865,0.0293472848745178,35541.0,0.1467246017087433,0.5867400085415683,,True,0.0,True,5192.001062278033,-3772,40.36363636363637,1211049.0,True,-441.3006,0.12,10.3,0.0,0.0,,False,-0.0928648968716076,2,1057500.0,0.1721551518977716,5946.238977349479,15.16326530612245,,0.96406288103448,-453.6666666666667,False,24812.087400000004
159845,285293,0.0,0.1531588323466948,0.0465639481918643,26451.0,0.1477939390872909,0.6195277080511546,,True,,False,3899.25274686034,-4472,10.0,568057.5,True,0.0,0.0,5.5,0.0,76108.2075,6.0,False,-0.016819973718791,2,459000.0,0.1874646624858033,4605.463365003096,5.238095238095238,,1.0458648312485097,-1798.5,False,6794.6085
255200,395294,0.0,0.1179860852000277,0.0293953975580215,24246.0,0.1520792685222444,0.3572932680336494,0.073170731707317,False,0.073170731707317,False,5263.222630190462,-4099,18.0,824823.0,False,190.22614678899083,0.1834862385321101,15.98165137614679,0.0,68809.195,,False,,2,688500.0,0.0832860485411257,4788.863195339423,15.733333333333333,,0.7930323258867791,-786.2,False,14079.390275229358
69333,180415,0.0,0.2464054072950919,0.0293977821755906,23931.0,0.3014143315298894,0.7862666146611379,,True,0.0,False,3590.0281696290376,-4387,9.0,814041.0,True,-1172.589677419355,0.064516129032258,6.806451612903226,0.0,0.0,16.0,False,-0.08634839077999,2,679500.0,0.3827689515386565,6821.7843895392125,10.266666666666667,,1.1247348962973394,-1016.3333333333334,False,13962.528870967742
153838,278295,0.0,0.0486462027468737,0.0551236749116607,8424.0,0.1175183131876859,0.511891801533151,,True,,False,317.1443376154014,-693,16.666666666666668,152820.0,False,607.9561363636365,0.3636363636363636,2.8181818181818183,0.0,210000.0,9.0,True,-0.0481270156288762,2,135000.0,0.1255509593258619,1977.35504075962,11.791666666666666,0.1983385272048232,0.991320207786564,-15.4,False,24898.788409090903
118774,237734,0.0,0.1099283840973555,0.0606785220994475,31630.5,0.1620371726824548,0.2910973802776635,,True,,False,2396.93881075068,-1221,23.5,521280.0,False,2817.153145161291,0.5483870967741935,11.129032258064516,0.0,165043.53,8.0,True,-0.2270200940572894,1,450000.0,0.0632214968251244,2031.967184767041,15.236363636363636,,0.9220640831486152,258.0,False,19138.93620967742
140674,263114,0.0,0.1135459331106202,0.0444555873925501,13963.5,0.0709601255191861,0.7091891096653581,,True,,False,3857.7495310264794,-4699,10.0,314100.0,True,0.0,0.0526315789473684,5.578947368421052,0.0,216949.5,,False,-0.4683888962677646,3,225000.0,0.1590927080621464,3377.96783023108,5.3,,1.152991029057983,-1610.5,False,5003.732368421053
245990,384673,0.0,0.0666167001743818,0.0293688888888888,29736.0,0.0265310918578414,0.6528965519806539,,True,,False,2472.003269018096,-2291,8.0,1012500.0,True,0.0,0.0,5.0,0.0,271879.5,8.0,False,-0.2367084671986734,2,1012500.0,0.0859298639542475,1269.9366458273214,4.8,,1.1294586498102344,-1334.0,False,10303.250625
235076,372296,0.0,0.2282148480050947,0.0293398533007334,37800.0,0.1712346704854225,0.3825018041447388,0.0842105263157894,False,0.0842105263157894,False,13954.522407763468,-1108,12.0,1288350.0,False,1061.785945945946,8.52027027027027,51.398648648648646,2155725.0,177922.5,17.0,True,-0.442133454897715,2,1125000.0,0.0978917478969733,4491.226617048665,2.65,0.8917257375610207,1.068553198248198,-1058.0,True,5198.809560810811
200086,331952,0.0,0.0415092495183258,0.0666140350877192,17086.5,0.0126067621507418,,,True,,True,5714.121765175627,-4955,,256500.0,True,,,,13770.0,0.0,,True,,3,256500.0,0.0437502947977591,1829.1287278345592,,,,,False,
79157,191759,0.0,0.1817630282943207,0.0562974683544303,16011.0,0.1767581175017485,0.7295666907060153,,True,,False,6215.234667465957,-5379,23.666666666666668,284400.0,False,682.8923076923077,0.1538461538461538,10.051282051282053,0.0,0.0,,False,,2,225000.0,0.261991487141504,8711.901953613247,32.43589743589744,,1.0833442996885554,-1087.3333333333333,False,26780.03884615385
78978,191551,0.0,0.0511686391318952,0.0293611511036521,31018.5,0.0505094719390132,0.2079641743053816,,True,,False,3744.5794233008432,-4451,8.0,1056447.0,False,0.0,0.0869565217391304,4.695652173913044,16328.745,121564.8,,True,-0.1031751314650868,3,922500.0,0.0213142081762474,1539.7043769739298,4.76,0.4992558813070635,1.1280446050195587,-287.3333333333333,True,11709.121304347826
124349,244203,0.0,0.1262210856649508,0.0380887372013651,50220.0,0.1165675366629205,,,False,,True,3410.1809010156367,-1698,,1318500.0,True,,,,,,,False,-0.0239651416122004,2,1318500.0,0.1330356431786805,3319.3972328838395,,,,,False,
289246,435093,0.0,0.0509213259228275,0.104997476022211,18720.0,0.0189720038181805,,,False,,False,4990.377414986371,-2689,6.0,178290.0,False,0.0,0.0,3.0,14274.225,0.0,,False,-0.1182812259356229,2,157500.0,0.0536705203410851,1959.6702247504516,3.2857142857142856,,0.9498944561715364,-541.0,False,10024.974
227983,364071,0.0,0.1687947900287151,0.0313988378738807,23733.0,0.2084643863457782,,,False,,False,4903.784285653993,-2497,6.0,755856.0,False,0.0,0.0,3.0,,,,False,-0.1671803980983229,2,652500.0,0.177907861736258,6383.227069353075,3.333333333333333,,1.0553410553410554,-359.0,False,7878.213000000001
154502,279072,0.0,0.151676088508303,0.0487956117338421,9207.0,0.1136857936952056,0.7898803468924867,,False,,False,5760.236449435473,-4312,12.0,188685.0,False,0.0,0.0208333333333333,6.5,,42659.357142857145,,False,,2,157500.0,0.236698257836858,6737.632668215128,6.0,,0.9712654100836164,-1151.25,False,7043.8003125
218209,352811,0.0,0.0443492990604797,0.0544975828729281,28408.5,0.0790114242904483,0.2678689358444539,,True,,False,1180.3184435900514,-855,12.666666666666666,521280.0,False,2766.3230769230763,0.7435897435897436,7.256410256410256,,33943.5,6.0,False,-0.0778678844185497,2,450000.0,0.0389698266465451,1847.7535167615729,7.472222222222222,0.3048460967642343,0.9662555945649868,-563.6666666666666,False,12725.143846153846
184085,313373,0.0,0.1519850500200744,0.0274988508095408,48456.0,0.2037528111863279,0.6380435278721609,,True,,False,2597.559417225653,-4774,11.0,1762110.0,True,-2700.0,0.0,4.466666666666667,0.0,47096.811,8.0,True,-0.1985087899309118,3,1575000.0,0.2300526637252104,5271.019521528152,6.4,0.4215255582281192,1.2220271124797972,-1084.5,False,14115.852
125102,245080,0.0,0.2430695144589328,0.039776,44748.0,0.3438722960361076,0.6706517530862718,,False,,False,5985.173631547389,-4483,12.0,1125000.0,True,1852.4161363636367,0.5303030303030303,8.227272727272727,40365.0,51524.25,3.0,False,,3,1125000.0,0.3220654890632707,11219.077443503293,7.1940298507462686,,0.9808009224582296,-1248.75,False,10683.66068181818
243148,381500,0.0,0.2753920052802616,0.05,33750.0,0.3646936333148123,0.8117227926101218,,True,,False,5983.380282715062,-4576,10.0,675000.0,False,5774.208,6.333333333333333,6.333333333333333,0.0,11899.5,,False,,2,675000.0,0.441647424390108,12707.14052942112,4.583333333333333,,1.0369550011657729,-670.0,False,11559.213
251756,391301,0.0,0.1931591644018952,0.0324207011686143,26217.0,0.2276577363156489,0.6397075677637197,,True,,False,3570.813717854101,-4203,24.0,808650.0,False,801.91125,0.875,7.25,0.0,208201.5,32.0,False,-0.1518869278232171,2,675000.0,0.2441256649862771,5319.02964736461,6.0,,0.8825096203790066,-1288.0,False,2404.7971875
26887,131249,0.0,0.1209385719381853,0.06042,13594.5,0.1526395859317731,0.3740208032583212,0.0,True,0.0,False,5196.86872339435,-233,9.0,225000.0,False,125.2973076923077,3.3076923076923075,6.384615384615385,,33299.25,,False,-0.0854818831649001,1,225000.0,0.0893670099484692,4846.815420458481,5.636363636363637,,1.0296297866361317,-316.0,False,10094.451923076924
93304,208349,0.0,0.186651704069464,0.05236,11781.0,0.2419435962810207,0.5620604831738043,,True,,False,5689.014881523044,-4564,13.333333333333334,225000.0,False,0.0,0.0,9.848484848484848,0.0,186427.06500000003,4.0,False,,2,225000.0,0.2072677077822385,8188.774797016184,9.382352941176473,,0.9788365428277396,-1313.0,False,10336.425
287861,433462,0.0,0.0200563221793318,0.1014634146341463,24336.0,0.0083790023191161,0.1873887653772306,,True,,True,4729.060870847242,-1938,,239850.0,False,,,,,165888.75,,False,-0.1027141231919388,1,225000.0,0.0074252568322367,731.4356097620781,,,,,False,
250024,389287,0.0,0.1057746066363749,0.0373791070112349,15061.5,0.1233695681993252,0.3539876078507373,,False,,True,2682.5936604713943,-3134,,402939.0,False,,,,0.0,45702.0,,False,-0.0319931238659153,2,306000.0,0.0739751936240266,2188.1959573110234,,,,,False,
14780,117252,0.0,0.132091721242555,0.0293696275071633,28597.5,0.1276629850371771,,,False,,False,4715.482658259621,-25,16.8,973710.0,False,2300.96347826087,2.065217391304348,10.391304347826088,,,,False,-0.0119526241443007,2,697500.0,0.1392232288409317,4803.432032214806,10.651162790697674,,0.9733701064825516,-409.0,False,19432.021304347825
77184,189497,0.0,0.1609279692293532,0.066825,24057.0,0.1894858821968521,,,True,,False,4374.233994736758,-613,6.0,360000.0,True,0.0,0.0,3.5,,,6.0,False,-0.1175471477099683,2,360000.0,0.1696163186925497,5428.544981882137,2.625,,1.0,-187.0,False,13246.185
166302,292800,0.0,0.260559523698793,0.05,11250.0,0.2826510512981735,0.6894791426446275,,False,,False,5293.847789729408,-4454,13.333333333333334,225000.0,False,0.0,0.0,2.7777777777777777,15079.05,0.0,,False,-0.0694261647802053,2,225000.0,0.3043736146896172,6708.3413590763,5.454545454545454,0.5902297319395883,0.9975589730941392,-80.5,False,11181.39
106363,223398,0.0,0.2543062511188819,0.0778842952032107,19998.0,0.3644941121760944,0.6925590674998008,,False,,False,5720.270389743606,-4653,6.0,256765.5,False,0.0,0.0,3.5,0.0,0.0,,False,,2,229500.0,0.347960934322752,11218.208101160471,3.0,,1.0,-52.0,False,12612.4575
224244,359732,0.0,0.1909632930243939,0.0939308972503618,28039.5,0.2668170551424662,,,False,,False,2554.497315305155,-2651,5.0,298512.0,False,0.0,0.0,3.0,,,,False,-0.0609768328151639,1,270000.0,0.2012732213257578,3761.8826536027714,2.857142857142857,,0.9498508220656384,-440.0,False,15574.167
61723,171580,0.0,0.2591277853766132,0.02924,32895.0,0.2098914494216447,0.7091891096653581,0.0736842105263157,True,0.0736842105263157,False,8403.509684656285,-2057,6.0,1125000.0,False,376.57758620689657,2.6149425287356323,88.8103448275862,9000.0,95139.85125,,False,-0.3725374416232755,3,1125000.0,0.2736153514342768,7187.335948058095,2.857142857142857,0.6716384970268692,1.115233924867481,-1239.0,False,1759.4710344827588
107992,225282,0.0,0.0833878584912696,0.0381708115183246,10498.5,0.0508767590027234,,0.375,False,0.6153846153846154,False,4544.602133807856,-1081,8.666666666666666,275040.0,True,2632.785576923077,0.5,8.288461538461538,,0.0,,False,-0.1368735554428096,2,180000.0,0.0878898904191514,2922.460078339539,6.769230769230769,,0.6605286848350929,-645.5,False,9924.024807692307
261150,402240,0.0,0.1551039169609538,0.064416961130742,16407.0,0.1760189100047341,,,False,0.0,False,2100.267675345668,-860,9.0,254700.0,True,-416.44421052631577,0.0,5.421052631578948,,146515.5,,False,-0.1111246645523298,2,225000.0,0.1634778313284855,2512.160093085256,7.0,,0.962028388032482,-167.5,False,8171.031315789473
252088,391686,0.0,0.2487328601746689,0.0294053307236198,22986.0,0.3397130995944288,0.6212263380626669,,False,,False,5022.704041223269,-657,8.8,781695.0,False,1778.6745000000003,3.433333333333333,5.233333333333333,29718.0,0.0,22.0,True,-0.0522967372906087,1,652500.0,0.2853848650396558,7870.720529932183,4.346153846153846,0.5414421814579817,1.251632012247073,-1955.0,False,5434.452
197681,329197,0.0,0.0636137749360582,0.0481083333333333,25978.5,0.0296084813322191,,,False,,False,2514.2750629229554,-2481,12.0,540000.0,False,0.0,0.0,6.5,,,,True,-0.0897697167312003,2,540000.0,0.0670482227201467,1233.4281459694337,6.0,,1.0,-128.0,False,9426.9825
297101,444206,0.0,0.2554788647651598,0.0717318774643615,14899.5,0.2651713300555047,0.520897599048938,,False,,False,9958.134973218195,-4551,6.0,207711.0,False,0.0,0.0,3.5,0.0,87079.5,,False,,2,189000.0,0.1935939660130077,7832.24811787783,3.0,0.6874094787384976,0.949850011537574,-35.0,False,10949.04
67753,178574,0.0,0.0349590213611244,0.0919630524861878,47938.5,0.0089419518982168,,,True,,False,2594.719567687354,-943,8.0,521280.0,True,3360.504375,0.25,4.125,,,,False,-0.1762440758293839,2,450000.0,0.0368464259927203,699.5191239630079,4.375,,1.0510054196424048,-669.0,False,26724.96
45425,152611,0.0,0.1004258816519229,0.0322598672720922,41562.0,0.1326750500445132,0.5549467685334323,,True,,False,1719.8953660863954,-5124,6.0,1288350.0,True,-8234.087142857143,0.0714285714285714,6.0,0.0,233466.48,,False,-0.0731124561962408,1,1125000.0,0.1505815004531811,3406.995818151591,6.0,0.3701053471517468,0.9779200917606576,-442.0,False,40078.69392857143
116488,235086,0.0,0.0726559322845369,0.0544558034616886,33894.0,0.0446498794701459,0.4614823912998385,0.5,True,0.4,False,3050.9987491695,-1679,15.0,622413.0,False,-7351.667386363636,0.2727272727272727,5.863636363636363,0.0,158383.125,,False,-0.1884289193047275,3,495000.0,0.0662434354054004,1709.4759997686383,15.25,,1.0325525625637129,-136.5,True,28922.16170454545
271127,414312,0.0,0.1460531367696021,0.0348566666666666,47056.5,0.1556825694916351,0.7309873696832169,,True,,False,3531.2605248692985,-2368,6.0,1350000.0,False,250.77552631578945,1.7894736842105263,3.631578947368421,0.0,50654.25,,False,-0.030150220287701,2,1350000.0,0.2465953057953644,6355.252031087906,2.739130434782609,0.4329482182835677,1.008894702290241,-1521.3333333333333,False,10052.24447368421
229700,366049,0.0,0.0104010607742934,0.0362568409133798,13833.0,0.0014070557761063,0.3001077565791181,0.8611111111111112,False,0.8611111111111112,False,5497.895134535013,-4614,8.666666666666666,381528.0,False,387.3681818181819,1.7171717171717171,25.767676767676768,0.0,49114.836818181815,,False,,3,315000.0,0.0061669650502041,440.9851697468221,6.535714285714286,,0.6932337111089647,-978.0,False,4682.286363636364
298769,446123,0.0,0.2006909710902177,0.0264301036825169,66532.5,0.1918603715071675,0.4329616670974407,,False,,True,7381.58654284523,-4472,,2517300.0,False,,,,0.0,10503.25875,9.0,True,-0.1858250131371518,2,2250000.0,0.1247862722695253,4387.7930851640585,,0.6963225668521326,,,False,
290989,437094,0.0,0.1724779813156715,0.0306274346132442,19813.5,0.2176612491955651,,,False,,False,5811.218794811636,-4591,11.333333333333334,646920.0,False,703.2348837209302,1.162790697674419,6.651162790697675,,,,False,,2,540000.0,0.1817899050512002,7729.489048062629,5.861111111111111,,0.9675951274928548,-1167.3333333333333,False,3450.071511627907
74013,185831,0.0,0.1317954894882979,0.064160777385159,32683.5,0.0936451358838429,0.3201633668633456,,True,,False,6300.477977387585,-1960,12.0,509400.0,False,0.0,0.0,3.5,,279643.824,5.0,True,-0.0476321839080459,2,450000.0,0.0554370446116269,1883.0319847578564,8.142857142857142,0.7611532675954773,1.111132004512975,-191.0,False,16602.795
105232,222107,0.0,0.0385862328132366,0.0660869009176071,18603.0,0.0367730811292831,0.1351060157401717,,True,,False,3483.498718984132,-371,10.666666666666666,281493.0,False,0.0,0.0,5.224489795918367,5388.66,165245.7857142857,,False,-0.2654852030282175,3,243000.0,0.0095230713949257,819.3282977680384,5.090909090909091,0.5474318065699791,1.0119073074136575,-1310.857142857143,True,9325.835816326531
249598,388792,0.0,0.2679341659806489,0.02924,39474.0,0.2636442114500825,0.5100895276257282,,True,,False,8618.458507498834,-3521,36.0,1350000.0,False,0.0,0.0277777777777777,7.944444444444445,0.0,0.0,,False,-0.2593372561164447,1,1350000.0,0.1870590529507878,5920.663425394624,18.05263157894737,0.7306270934442205,0.9206099058942944,-8.666666666666666,True,41877.07125
108777,226159,0.0,0.2673065103748277,0.02638,53419.5,0.3940973774545048,0.7076993447402619,,True,0.0,False,4933.50263773256,-2755,5.0,2025000.0,False,1594.30275,0.2,6.7,52503.075,111824.5,1.0,True,-0.0316767928545464,2,2025000.0,0.3737446310879501,10169.855906115265,5.9523809523809526,,0.7520137650376307,-1420.0,False,28394.17875
80185,192958,0.0,0.1288863600943524,0.0512820512820512,29988.0,0.063973786414266,0.6706517530862718,,False,,False,4757.30127572218,-4275,12.0,584766.0,False,0.0,0.0,6.0,,951.3,,False,-0.4342801334744038,2,472500.0,0.1389141942744973,2545.0447228327507,5.666666666666667,0.6222392448635087,1.0000528652992176,-318.0,False,2123.3372727272726
138757,260896,0.0,0.0921406711846423,0.0361384615384615,21141.0,0.062117867667293,,,True,,False,3709.15777063364,-3476,12.666666666666666,585000.0,True,1160.0539285714283,1.4047619047619049,6.666666666666667,,,10.0,False,-0.2394667771791684,2,585000.0,0.0971152592246163,2635.5822657015574,5.333333333333333,,0.8932285062480246,-848.3333333333334,False,4639.958571428571
143878,266831,0.0,0.2323394413498882,0.098238950276243,15363.0,0.2722680725449244,0.7738956942145427,,True,,False,5996.958495302684,-4282,18.0,156384.0,False,0.0,0.0,9.5,,0.0,,False,,2,135000.0,0.3552401166194913,10744.937220859902,8.61111111111111,,0.8859739960879071,-86.0,False,13796.864999999998
116222,234779,0.0,0.1804429586486712,0.0291333333333333,7866.0,0.2023763923743403,0.6279908192952864,,True,,True,4539.9906653818725,-1271,,270000.0,True,,,,,650262.0,,True,-0.1797302635291462,1,270000.0,0.2238772002131369,6317.493414042298,,,,,True,
181834,310762,0.0,0.1794788942487184,0.0670167493069925,46345.5,0.2297497145295956,0.6127042441012546,,True,,False,3470.9569036016837,-4510,30.0,691551.0,True,12273.219230769231,1.1538461538461535,15.41025641025641,7912.17,0.0,12.0,False,-0.2312763713080168,2,625500.0,0.229881394598546,5690.903934222652,16.0,0.4783661610581058,1.502990951994469,25.0,False,35592.33576923077
276928,420947,0.0,0.0012932831605291,0.0794541910331384,22927.5,3.705526301214476e-05,0.4866531565147181,1.3333333333333333,True,1.3333333333333333,False,900.6105512143496,-2349,9.6,288562.5,True,0.0,0.1886792452830188,16.962264150943398,4562.55,5616.681428571428,0.0,True,-0.2901132852729145,2,261000.0,0.0020665897309962,41.23385622665046,3.857142857142857,0.3045502079580414,0.8181985223162889,-101.33333333333331,True,7720.011509433962
55538,164357,0.0,0.1923535350830368,0.0398533333333333,26901.0,0.2707161347742856,,0.0439560439560439,False,0.0434782608695652,False,6072.022953570101,-4733,6.5,675000.0,False,0.0,0.0157480314960629,41.59055118110236,,,,False,,2,675000.0,0.2027385212435272,9007.068701070477,4.366666666666666,,0.7770494350824994,-1954.0,False,4666.138582677165
79759,192456,0.0,0.1458687867919761,0.0292366557647731,33147.0,0.1595753801364121,0.2750003523983893,0.9230769230769232,True,4.769230769230769,False,9465.15358141118,-2114,6.0,1133748.0,False,1333.87875,1.5,11.833333333333334,13392.18,226839.85714285716,,False,-0.0764305107320321,2,990000.0,0.0576080028459918,4089.325027218378,8.842105263157896,0.6963263052003188,0.7274795268425842,-337.0,False,16544.075624999998
200431,332349,0.0,0.157423502389658,0.0293398533007334,37800.0,0.1273373498340611,0.5673792367572691,,False,,False,4554.519432879106,-5963,10.0,1288350.0,False,0.0,0.7,5.5,9403.155,422555.4,,False,-0.19385449615906,3,1125000.0,0.1525063972588115,3569.006074976987,5.5,0.5856726553045606,1.0264373307851569,-1991.0,True,7535.344500000001
246860,385676,0.0,0.1902405028593816,0.0445242070116861,12001.5,0.1928807695828031,0.7324033228040929,,True,0.0,False,4634.525768114557,-1639,23.33333333333333,269550.0,False,-58223.60035714286,0.0,6.892857142857143,,0.0,6.0,False,-0.1124930901050304,2,225000.0,0.2752769983441074,6799.205772277627,33.78260869565217,,0.6683086375614083,-460.5,False,133944.59892857142
281954,426587,0.0,0.1655250503680462,0.0776341693058289,40815.0,0.1890798259364456,0.5656079814115492,,False,,False,2693.866138846024,-2842,8.666666666666666,525735.0,True,0.0,0.0,5.038461538461538,,46684.5,,False,-0.0381359961959106,2,450000.0,0.1849676976477882,3438.663181365743,4.448275862068965,,1.0014194941260304,-1342.0,False,15086.570192307692
139108,261297,0.0,0.171553674472539,0.1062241022099447,11074.5,0.2153346135887108,,,False,,False,5095.672610713021,-3450,24.0,104256.0,False,0.0,0.0,7.5,,,,False,,2,90000.0,0.1808156957523116,6741.42085950621,17.5,,1.0,296.0,False,11765.25
56704,165713,0.0,0.0615416561237709,0.0989,17802.0,0.0653124720711222,0.2263473957097693,,True,,False,2095.6562069196834,-422,8.0,180000.0,False,1978.8775714285716,0.6571428571428571,4.485714285714286,0.0,50362.875,10.0,False,-0.1128361858190709,2,180000.0,0.0275208164634105,994.578612070076,3.6875,,1.0332385979158207,-368.0,False,6651.4538571428575
112024,229959,0.0,0.2930396442958464,0.10668,24003.0,0.2317887699964585,0.5849900404894085,,True,,False,9408.356918896276,-2336,12.0,225000.0,False,0.0,0.0,6.5,,0.0,4.0,True,-0.0657646742057081,2,225000.0,0.2154115093684008,5470.440796735074,6.0,0.7958036870186649,1.0,-146.0,False,12600.659999999998
63106,173191,0.0,0.0360381387649423,0.0804484803558191,39069.0,0.0389569910035619,0.1301285429480269,,True,,True,4841.5294619032,-1666,13.8,485640.0,True,0.0,0.0,5.857142857142857,6479.46,74262.75,8.0,True,-0.0864112604508413,2,450000.0,0.0092651307619304,1345.534478234286,6.25,,0.9385520089508184,-239.0,False,9228.574285714283
